233,13/6/2020,09:41:59,26.9,100.1,40.5,6.92481E-08,1.85101E-05,,0,0,0,2,1,4,4,10.001,8.001,11.001,23.002,16.002,25.003,28.004,17.002,30.003,42.005,50.007,43.056,55.956,74.938,98.088,104.96,161.647,187.131,189.384,212.64,224.063,265.978,266.336,314.196,338.84,364.55,370.086,365.317,400.89,363.42,356.34,389.558,377.081,421.232,372.703,312.57,314.167,328.977,286.087,257.064,265.689,239.483,235.596,221.531,186.495,189.298,173.847,184.813,214.757,182.854,148.148,165.98,184.102,182.11,159.577,204.433,134.136,177.93,147.029,147.188,116.863,118.023,107.558,104.712,80.4,71.393,69.01,60.009,45.006,40.005,35.005,32.004,19.002,20.002,21.003,18.002,14.001,12.001,5.896,7.105,8.001,3,5.001,4,1,2,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,300,8,50,1,3,0.32,0,11.53,9663.54,14.3,749.9,1,3.93,7.48,786.5,ON,54.515,69.502,58.917,51.397,1.733,3742.565,Long Term,MASIN,,,,,Normal Scan,
234,13/6/2020,09:47:29,26.9,100.1,40.4,6.92481E-08,1.85101E-05,,1,1,1,0,4,6.001,5.001,11.001,14.001,29.727,28.28,29.065,25.928,25.016,25.003,41.005,33.005,52.006,63.008,60.008,75.01,107.478,117.559,132.022,159.198,160.531,209.855,208.555,303.67,298.51,319.568,353.491,339.691,384.342,396.142,384.51,416.083,427.678,391.035,402.125,362.925,411.457,356.179,344.771,374.726,307.197,289.64,290.838,251.59,243.179,229.645,221.563,192.137,235.918,237.542,196.401,198.202,198.311,198.369,191.992,193.409,185.587,179.007,167.618,132.026,156.933,142.141,128.213,140.829,104.769,97.47,91.81,93.936,75.089,53.007,72.01,48.7,37.313,40.005,26.003,23.003,27.003,15.961,14.042,13.554,4.448,3,6.001,1,2,0,2,2,2,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,300,8,50,1,3,0.324,0,11.53,9664.51,14.3,749.9,1,3.93,7.47,781.1,ON,54.953,69.64,58.765,49.581,1.755,3927.843,Long Term,MASIN,,,,,Normal Scan,
241,13/6/2020,10:25:59,27,100.1,38.6,6.92774E-08,1.85148E-05,,0,1,0,0,0,1,3,6.001,9.001,8.001,16.804,17.2,12.001,19.002,29.225,27.781,27.003,38.005,68.009,72.299,79.722,108.814,126.692,133.554,160.468,175.154,194.798,239.738,272.092,250.859,314.734,322.36,326.004,369.518,362.235,382.345,383.492,410.547,385.067,366.576,363.795,352.105,328.089,348.898,291.178,253.034,257.731,253.572,226.341,193.076,195.495,178.036,174.037,172.225,188.141,166.748,169.769,163.368,168.963,158.355,180.718,170.308,154.683,169.89,145.377,147.638,117.284,126.022,87.015,103.62,94.372,80.411,63.442,59.221,60.009,48.007,34.004,29.004,30.004,37.005,18.002,13.001,14.001,9.753,6.249,2,5.001,3,0,3,2,1,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,300,8,50,1,3,0.324,0,11.53,9665.08,14.3,749.9,1,3.93,7.47,781.2,ON,54.31,68.809,58.702,47.829,1.711,3545.037,Long Term,MASIN,,,,,Normal Scan,
242,13/6/2020,10:31:29,27.1,100.1,38.4,6.93067E-08,1.85196E-05,,0,1,0,1,0,3,3,8.001,5.001,13.002,16.002,12.001,18.002,20.002,28.003,24.003,44.006,37.004,46.006,75.233,90.79,99.017,101.016,128.046,161.38,160.556,190.383,208.291,272.345,298.248,307.276,310.135,357.156,366.706,371.451,381.27,372.979,393.747,390.566,417.121,356.672,338.067,346.886,330.062,296.552,260.037,249.41,253.782,228.131,167.278,185.289,181.942,184.083,182.606,155.029,144.018,154.138,157.859,159.065,151.435,165.557,170.285,151.372,130.552,134.602,149.456,101.016,125.022,103.544,93.491,82.861,82.164,63.01,57.161,58.505,46.357,33.729,28.278,24.003,27.003,18.002,6.001,14.002,11.001,6.001,7.001,5.001,0,1,3,2,3,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.323,0,11.52,9667.1,14.3,749.9,1,3.93,7.47,782.6,ON,54.049,67.865,58.129,46.138,1.701,3507.8,Long Term,MASIN,,,,,Normal Scan,
249,13/6/2020,11:09:59,27.2,100.1,37.3,6.9336E-08,1.85243E-05,,2,0,1,2,4,8.001,15.002,15.002,32.004,35.433,53.577,47.74,36.913,49.363,61.888,60.129,59.008,74.012,63.263,79.757,83.012,102.266,109.876,134.349,141.656,180.113,185.9,213.19,206.902,265.083,269.167,338.515,370.709,410.632,433.975,431.154,440.639,444.867,484.697,485.165,464.224,457.854,399.015,420.752,362.316,313.229,317.35,286.416,259.216,219.301,225.981,196.889,181.392,202.037,181.141,155.192,170.654,168.054,177.112,155.133,166.528,164.727,186.176,154.902,157.033,140.394,113.654,112.709,86.275,112.338,81.741,81.012,68.009,58.01,63.478,30.535,44.566,34.594,17.854,28.003,13.001,10.001,6.001,6.001,5.001,9.001,5.001,4,1,2,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,300,8,50,1,3,0.325,0,11.52,9668.64,14.3,749.9,1,3.93,7.46,780.1,ON,53.54,64.749,54.85,49.581,1.751,4088.281,Long Term,MASIN,,,,,Normal Scan,
250,13/6/2020,11:15:29,27.3,100.1,37.2,6.93653E-08,1.85291E-05,,1,0,2,3,6.001,4.999,16.802,23.204,36.004,42.005,45.596,53.416,49.006,59.299,65.718,62.009,57.007,82.011,72.011,87.704,95.347,88.111,117.875,124.201,117.868,153.029,174.585,210.765,220.782,249.391,253.375,352.724,345.429,372.678,425.078,428.574,441.215,444.91,480.378,449.4,453.221,421.449,414.852,370.268,353.209,304.773,327.101,239.816,253.211,262.8,208.69,189.27,196.281,184.688,186.612,145.394,166.037,163.033,160.011,164.06,155.277,178.793,148.417,156.644,127.022,134.226,122.823,117.018,114.019,84.136,84.881,67.02,68.01,56.008,58.009,46.005,41.005,23.044,21.962,26.003,11.001,12.799,10.203,12.002,6.001,5.001,3,2,3,3,3,3,0,0.342,1.658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.325,0,11.52,9670.43,14.3,749.9,1,3.93,7.46,780.1,ON,53.077,64.179,54.075,57.255,1.768,4034.279,Long Term,MASIN,,,,,Normal Scan,
257,13/6/2020,11:53:59,27.4,100.2,36.5,6.93253E-08,1.85338E-05,,0,0,0,0,6.001,12.001,16.863,31.143,39.072,47.939,44.005,48.007,74.682,82.34,80.986,58.385,87.732,90.943,96.015,108.874,97.156,108.613,116.583,111.861,155.148,128.906,151.028,170.518,206.926,228.811,250.396,299.953,331.775,324.769,372.795,461.835,452.587,495.855,492.666,489.155,496.633,466.598,486.694,436.215,435.153,366.074,330.111,301.944,316.106,259.109,274.563,232.733,233.082,226.914,192.145,179.129,184.677,162.393,168.021,140.988,156.461,130.649,156.661,139.851,149.968,120.913,121.741,113.766,111.284,97.009,59.008,69.01,68.01,56.008,45.006,37.005,30.004,32.004,21.002,20.466,18.539,7.001,12.001,7.001,10.002,3,4,0,4,4,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,300,8,50,1,3,0.325,0,11.53,9673.85,14.3,749.9,1,3.93,7.46,780.3,ON,54.073,63.442,53.599,55.232,1.767,4255.68,Long Term,MASIN,,,,,Normal Scan,
258,13/6/2020,11:59:29,27.5,100.2,36.4,6.93546E-08,1.85385E-05,,0,1,0,3,2,11.001,16.713,31.292,38.005,41.004,49.04,57.974,53.007,80.011,73.01,86.17,70.852,89.013,74.193,99.481,121.372,136.023,120.897,129.146,144.027,170.993,171.077,207.54,198.433,218.484,245.743,283.15,332.746,353.216,393.405,385.494,412.652,466.619,461.499,407.856,456.422,466.313,463.148,414.305,418.512,372.248,348.684,331.024,290.162,281.078,238.061,243.273,210.785,204.225,162.577,186.406,166.642,176.289,166.659,152.747,164.101,152.152,142.612,138.269,137.784,118.469,147.581,110.022,108.84,104.484,70.72,86.943,72.833,67.26,48.007,48.007,40.005,36.004,22.002,19.002,21.002,9.001,10.001,9.001,4,6.001,3,4,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,300,8,50,1,3,0.326,0,11.53,9675.63,14.3,749.9,1,3.93,7.46,779.1,ON,53.59,63.915,53.669,55.232,1.781,4196.9,Long Term,MASIN,,,,,Normal Scan,
265,13/6/2020,12:37:59,27.6,100.2,36,6.93838E-08,1.85433E-05,,1,1,1,3,9.001,24.003,25.003,24.003,36.004,42.229,71.233,80.075,101.916,110.747,119.881,156.028,164.497,178.986,201.604,241.132,247.859,273.165,303.538,310.486,341.752,312.071,364.276,327.78,343.107,325.81,383.617,345.323,358.162,364.605,384.239,396.079,461.611,540.481,544.371,581.198,587.757,569.405,572.854,597.315,551.186,520.449,506.74,449.442,449.099,441.493,339.768,384.965,349.161,310.387,272.179,231.423,236.113,225.449,223.743,178.296,178.777,232.682,174.156,150.33,146.031,150.088,137.968,115.415,127.629,99.012,94.02,94.384,79.645,58.007,61.01,53.007,57.009,35.005,30.004,29.004,28.004,22.724,10.279,18.002,9.001,3,4,4,0,3,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.53,9677.16,14.3,749.9,1,3.93,7.46,779.1,ON,48.999,59.73,50.173,59.352,1.77,6122.927,Long Term,MASIN,,,,,Normal Scan,
266,13/6/2020,12:43:29,27.6,100.2,36.1,6.93838E-08,1.85433E-05,,1,1,1,1,7.942,5.059,21.002,31.004,39.854,69.161,68.902,75.629,119.507,152.169,155.582,174.401,182.979,233.264,234.801,241.688,282.201,325.329,306.344,343.304,346.926,366.319,370.67,362.399,377.407,341.545,324.499,353.518,332.297,355.07,340.138,402.375,457.469,498.151,577.824,597.938,583.514,566.41,597.681,571.279,585.457,560.31,536.98,517.746,481.982,439.967,404.933,363.736,349.178,333.402,320.138,259.34,259.848,234.897,239.784,201.604,182.374,189.739,172.456,153.165,131.931,147.048,132.156,123.627,131.231,96.016,86.016,77.801,57.461,71.77,56.246,26.764,48.356,23.654,22.002,33.004,28.003,21.724,14.28,5.001,8.413,7.589,9.001,0,0,4.001,1,2,2,1,2,3,0,1,0,0,2,0,0,0,0,2,0,0,0,1,300,8,50,1,3,0.326,0,11.53,9677.16,14.3,749.9,1,3.93,7.46,779.1,ON,47.53,58.619,49.242,31.059,1.765,6417.898,Long Term,MASIN,,,,,Normal Scan,
273,13/6/2020,13:21:59,27.7,100.2,36,6.94131E-08,1.8548E-05,,1,0,0,1,10.001,19.002,31.004,32.004,41.005,73.01,75.761,99.131,111.149,133.023,127.813,162.24,177.032,184.229,198.848,181.04,204.505,218.051,240.605,217.05,229.248,244.52,241.284,230.169,258.073,223.05,226.106,257.739,239.904,259.486,279.561,281.582,345.445,404.939,446.972,452.109,493.269,464.23,502.826,487.346,503.534,443.796,509.35,499.485,424.204,414.958,432.72,440.017,394.067,350.254,375.187,334.844,302.072,255.072,246.939,197.652,203.307,162.033,154.144,139.808,140.819,147.238,127.162,116.473,111.057,87.5,80.241,79.085,53.706,65.012,45.005,49.006,40.005,27.844,24.162,14.002,19.002,20.002,9.001,8.001,9.001,7.001,2,2,4,0,4.725,2.276,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9678.7,14.3,749.9,1,3.93,7.46,779.2,ON,51.096,60.969,50.522,61.527,1.827,5432.383,Long Term,MASIN,,,,,Normal Scan,
274,13/6/2020,13:27:29,27.7,100.2,36,6.94131E-08,1.8548E-05,,1,0,0,2,7.001,17.002,21.002,38.761,64.144,75.119,69.483,94.071,118.914,131.742,158.267,145.643,169.25,157.808,176.982,219.597,192.547,220.051,237.56,239.9,236.713,226.794,237.883,245.499,234.043,201.105,226.798,237.853,239.403,253.639,282.549,314.974,314.208,392.729,449.578,444.245,503.294,477.111,475.329,487.449,481.98,477.96,498.595,469.778,446.178,411.446,444.147,410.424,401.731,389.41,334.009,331.47,269.274,295.337,230.099,187.274,203.277,202.184,171.263,139.028,143.911,150.867,131.314,108.566,113.022,112.351,87.134,67.694,60.327,64.892,57.125,52.007,46.006,29.003,30.003,20.003,21.002,13.002,15.002,11.001,4,7.001,2,4,2,1,1,0,0,3,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,300,8,50,1,3,0.325,0,11.52,9678.94,14.3,749.9,1,3.93,7.46,780.5,ON,51.208,61.403,50.651,61.527,1.838,5452.583,Long Term,MASIN,,,,,Normal Scan,
281,13/6/2020,14:05:59,27.8,100.2,35.7,6.94424E-08,1.85528E-05,,0,1,1.675,1.325,3,9.001,9.001,23.003,36.005,49.006,53.007,47.364,98.658,90.013,104.518,129.518,106.016,145.025,164.259,185.094,176.955,169.83,203.572,212.638,207.378,230.111,228.542,213.822,218.277,244.061,226.767,270.582,298.664,316.174,290.183,298.215,349.934,377.626,407.485,408.199,404.892,447.864,459.937,488.582,450.228,467.682,461.653,407.383,412.429,412.225,394.081,372.935,380.591,352.734,310.494,313.267,267.687,237.897,201.035,225.353,203.055,200.023,164.754,148.153,140.045,137.739,153.035,132.376,123.303,94.454,101.475,79.757,48.006,56.008,54,56.016,32.004,30.004,23.003,28.057,14.947,10.001,13.001,8.001,7.001,6.001,4,5.001,2,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,300,8,50,1,3,0.326,0,11.52,9680.72,14.3,749.9,1,3.93,7.46,779.3,ON,53.557,63.893,53.361,68.539,1.804,4912.14,Long Term,MASIN,,,,,Normal Scan,
282,13/6/2020,14:11:29,27.9,100.2,35.7,6.94716E-08,1.85575E-05,,1,1,1,1,2,8.001,13.53,23.474,26.003,44.005,53.008,69.291,93.897,85.724,125.375,135.798,135.023,162.906,174.416,174.779,184.036,218.158,238.734,222.165,255.078,240.86,225.464,277.164,271.008,259.208,263.949,254.641,304.328,300.179,301.782,315.298,325.487,337.72,394.241,416.294,443.499,456.473,465.36,452.129,454.421,438.996,498.782,446.151,437.31,436.685,369.184,363.947,359.57,339.222,288.064,282.347,271.932,200.289,203.199,186.775,168.456,175.595,157.769,153.418,170.953,146.584,112.165,127.167,94.379,99.91,87.913,80.386,75.638,56.008,68.01,39.005,32.004,39.631,21.376,20.003,14.002,17.002,18.305,8.698,6.001,4,3,4,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9682.5,14.3,749.9,1,3.93,7.46,779.4,ON,51.283,62.309,52.088,63.78,1.795,5054.132,Long Term,MASIN,,,,,Normal Scan,
289,13/6/2020,14:49:59,28,100.2,35,6.95009E-08,1.85622E-05,,1,0,2,3,6.001,7.001,5.001,19.002,31.004,39.005,48.006,74.01,95.014,112.805,131.866,152.035,187.21,229.013,229.289,269.153,303.349,286.849,349.758,348.858,354.232,394.118,428.492,440.545,432.039,383.836,407.166,372.538,362.747,337.054,379.58,394.618,379.789,392.477,427.835,429.181,444.1,491.032,460.546,505.19,502.714,479.944,478.222,491.91,480.603,436.522,452.525,417.278,393.5,363.995,339.22,339.817,292.691,277.938,251.12,230.3,230.477,194.42,172.956,162.883,150.66,133.026,122.561,115.245,111.253,107.018,87.81,78.45,60.773,63.011,64.009,41.005,47.006,30.523,32.656,30.832,9.596,16.407,9.001,9.001,4,3,7.417,4.584,1,0,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9684.28,14.3,749.9,1,3.93,7.46,779.5,ON,46.009,59.274,49.968,37.18,1.756,6205.717,Long Term,MASIN,,,,,Normal Scan,
290,13/6/2020,14:55:29,28,100.2,34.9,6.95009E-08,1.85622E-05,,0,0,1,0.782,5.218,10.001,10.001,13.121,20.499,36.389,53.007,83.217,86.809,110.018,103.332,153.714,209.859,209.999,272.321,341.159,317.005,365.23,389.268,408.555,395.937,463.107,405.613,383.594,383.008,419.374,391.656,380.308,340.896,360.624,376.597,356.737,401.325,411.234,419.065,440.011,462.306,459.797,481.665,465.153,443.998,470.827,445.885,467.577,446.075,460.263,404.667,378.378,360.381,325.434,338.667,302.75,280.742,247.433,262.403,242.118,170.847,185.42,198.486,179.365,156.996,148.094,125.794,120.862,91.014,98.019,69.01,80.012,62.717,71.304,64.01,51.008,42.905,35.106,29.003,22.002,18.002,10.001,11.001,12.002,11.001,4,3,5.001,1,3,1,1,1.529,1.471,1,1,2,0,1,1,0,1,1,1,0,0,1,0,0,0,300,8,50,1,3,0.326,0,11.52,9684.28,14.3,749.9,1,3.93,7.46,779.5,ON,44.546,58.514,49.198,35.866,1.753,6254.247,Long Term,MASIN,,,,,Normal Scan,
297,13/6/2020,15:33:59,28.1,100.2,34.3,6.95302E-08,1.8567E-05,,1,0,0,2,1,5.001,10.001,11.001,16.002,22.002,30.003,37.133,51.879,73.708,80.314,107.577,128.461,123.678,172.775,210.496,215.205,251.353,292.272,283.985,351.748,327.128,338.521,363.931,348.677,352.56,345.785,368.153,365.82,361.377,346.103,395.52,364.152,377.284,400.714,442.019,437.767,445.785,420.92,443.941,432.607,439.764,416.296,390.808,409.662,354.775,364.091,338.325,327.252,299.363,293.538,269.037,243.154,230.064,224.485,222.924,205.808,160.654,188.427,165.033,173.199,159.875,123.025,123.022,111.922,90.112,81.668,76.455,76.915,62.008,52.008,50.007,41.006,34.416,30.733,19.862,16.002,12.001,14.002,8.001,5.001,2,7.001,2,2,2,0,1,0,0,2,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9686.06,14.3,749.9,1,3.93,7.46,779.5,ON,49.277,62.085,52.578,34.599,1.741,5245.462,Long Term,MASIN,,,,,Normal Scan,
298,13/6/2020,15:39:29,28.1,100.2,34.4,6.95302E-08,1.8567E-05,,1,0,0,1,5.001,12.001,8.001,16.002,22.56,36.447,40.004,59.007,73.008,86.712,97.317,122.583,136.467,187.693,188.388,235.978,258.367,291.853,344.586,320.702,353.038,383.276,386.769,362.777,356.955,373.786,344.107,333.136,314.923,358.259,327.938,310.74,347.022,392.56,390.137,401.66,412.571,462.048,450.484,436.692,440.869,443.352,425.228,392.826,399.355,374.65,343.983,364.344,320.625,291.635,318.91,270.045,269.165,229.121,229.426,204.299,223.479,181.619,165.761,171.89,163.996,142.869,137.786,118.265,101.016,97.271,88.76,75.01,70.01,68.096,47.921,47.007,38.005,39.005,36.005,27.003,18.002,14.002,14.001,6.001,9.001,3,5.001,4,3,1,1,0,1,2,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9686.06,14.3,749.9,1,3.93,7.46,779.5,ON,46.723,60.418,50.721,32.197,1.763,5523.237,Long Term,MASIN,,,,,Normal Scan,
305,13/6/2020,16:17:59,28.2,100.2,33.5,6.95594E-08,1.85717E-05,,1,0,2,0,3,5.001,21.003,28.003,31.003,37.005,43.006,80.011,82.012,121.63,134.415,144.949,190.323,226.853,252.06,304.887,269.266,285.399,271.718,300.789,320.159,281.069,231.987,234.666,251.781,240.369,222.098,239.701,271.068,293.244,278.656,313.298,299.83,327.7,356.868,334.055,338.11,367.226,337.094,313.645,341.449,309.823,264.891,270.582,253.533,238.929,218.235,215.062,198.758,209.91,167.88,185.692,205.397,177.16,190.641,166.748,177.46,164.615,164.258,148.451,151.947,124.022,134.244,107.252,104.318,102.268,66.031,82.949,64.051,43.006,51.008,41.005,41.355,37.655,28.004,17.002,17.002,12.001,16.002,5.001,9.001,2,8.001,2,1,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9687.59,14.3,749.9,1,3.93,7.46,779.6,ON,41.951,57.029,46.952,28.903,1.804,4799.879,Long Term,MASIN,,,,,Normal Scan,
306,13/6/2020,16:23:29,28.2,100.2,33.3,6.95594E-08,1.85717E-05,,0,0,0,2,1,9.001,8.001,12.001,30.003,29.003,45.006,58.916,69.741,113.896,125.505,160.4,189.674,186.945,226.336,224.859,268.067,275.069,249.961,270.589,231.204,221.134,217.572,228.048,230.323,223.752,224.896,227.054,253.065,252.146,276.163,296.656,288.655,313.882,326.816,313.135,333.884,342.359,334.158,301.612,287.566,282.87,275.985,223.369,270.22,236.579,205.925,210.742,196.372,226.615,191.38,186.596,175.259,189.82,179.177,207.3,163.274,193.82,166.637,153.012,131.042,139.071,142.348,104.073,110.319,103.446,87.868,56.009,65.42,60.525,57.081,41.052,39.606,31.356,39.006,12.001,9.001,16.187,10.816,6.001,4,5.001,3,5.001,3,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.327,0,11.52,9687.83,14.3,749.9,1,3.93,7.46,778.3,ON,44.01,58.98,48.452,29.961,1.816,4434.133,Long Term,MASIN,,,,,Normal Scan,
313,13/6/2020,17:01:59,28.2,100.2,32.4,6.95594E-08,1.85717E-05,,1,0,2,4,1,7.001,12.001,13.001,27.003,30.003,32.004,50.008,56.007,67.009,91.015,110.017,136.628,145.425,184.037,196.838,222.344,259.456,267.566,263.873,288.161,270.113,258.496,258.721,241.667,285.475,265.07,265.648,273.569,275.472,297.343,325.177,288.487,289.944,318.053,305.538,286.583,287.189,262.053,311.543,256.517,269.004,273.694,276.534,227.058,216.052,214.627,204.26,207.255,193.041,216.322,182.363,216.725,210.145,190.859,164.283,172.318,176.768,188.104,166.539,149.021,165.104,120.963,110.47,110.32,105.374,79.907,69.968,58.934,61.083,52.551,44.505,28.003,28.003,25.003,19.002,9.001,9.001,12.001,7.986,7.016,4,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9687.83,14.3,749.9,1,3.93,7.46,779.6,ON,45.037,60.026,49.71,31.059,1.798,4302.52,Long Term,MASIN,,,,,Normal Scan,
314,13/6/2020,17:07:29,28.2,100.2,32.3,6.95594E-08,1.85717E-05,,1,0,1,1,1,4,6.001,11.001,14.002,21.002,28.004,27.003,37.004,51.007,77.138,77.883,93.616,137.424,143.304,168.953,210.137,221.918,179.878,206.725,247.382,242.884,241.58,235.849,235.221,213.9,235.934,268.756,273.355,267.232,273.16,295.713,329.905,318.688,295.849,344.551,289.603,307.158,274.54,273.179,275.426,227.055,258.9,247.355,221.114,224.973,214.533,209.052,217.442,245.249,211.892,197.698,227.685,212.143,189.043,200.548,165.026,208.637,167.928,164.722,151.009,148.15,140.344,109.036,100.316,87.267,95.015,77.013,51.007,54.007,49.508,39.504,27.004,29.004,31.941,20.066,17.002,21.003,11.001,9.001,6.001,8.001,3,2,2,5.001,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9687.83,14.3,749.9,1,3.93,7.46,779.6,ON,48.993,63.716,52.871,31.059,1.797,3940.57,Long Term,MASIN,,,,,Normal Scan,
321,13/6/2020,17:45:59,28.2,100.2,32.1,6.95594E-08,1.85717E-05,,2,1,0,2,3,8.001,6.001,18.002,14.001,16.002,31.004,39.108,43.903,62.008,60.007,68.008,102.015,95.014,97.295,128.543,133.321,163.094,171.858,191.616,222.975,250.399,201.24,261.336,254.391,231.445,249.095,214.881,269.593,247.679,286.082,277.952,275.871,283.49,311.559,303.016,296.61,316.131,287.572,290.649,307.023,263.968,266.691,244.602,260.158,254.588,238.935,221.272,247.92,254.734,261.754,241.707,245.418,246.188,235.658,225.629,235.482,233.79,182.101,180.541,186.024,154.111,169.975,138.931,108.869,95.373,91.909,84.888,79.581,73.57,58.51,52.506,45.681,34.33,20.003,26.003,13.001,16.002,17.002,5.001,4,1,7.001,4,5.001,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9687.83,14.3,749.9,1,3.93,7.46,779.6,ON,52.019,67.18,55.48,35.866,1.828,3925.416,Long Term,MASIN,,,,,Normal Scan,
322,13/6/2020,17:51:29,28.2,100.2,32.1,6.95594E-08,1.85717E-05,,2,1,1,3,5.001,6.001,13.001,15.002,10.001,21.002,33.004,29.004,52.006,62.009,57.007,80.472,62.548,88.014,115.019,115.019,114.116,152.255,148.672,151.614,187.484,194.868,195.562,206.843,231.526,219.595,222.93,286.772,246.412,259.308,259.992,329.733,290.2,296.268,311.476,312.524,313.104,314.164,320.111,294.082,298.001,316.077,284.627,238.542,248.742,246.756,264.827,286.719,231.269,256.381,243.566,252.502,278.376,241.642,236.298,234.423,214.041,218.227,210.341,207.904,182.019,181.219,178.861,118.022,107.768,107.375,116.915,92.016,76.893,68.042,49.096,42.005,46.006,38.309,26.699,26.003,21.003,9.001,9.001,12.001,8.001,7.001,5.001,3,1,2,1,2,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9687.83,14.3,749.9,1,3.93,7.46,779.6,ON,54.091,68.739,56.773,51.397,1.835,3878.693,Long Term,MASIN,,,,,Normal Scan,
329,13/6/2020,18:29:59,28.2,100.2,32.8,6.95594E-08,1.85717E-05,,1,1,1,3,3,6.001,10.001,15.002,30.003,30.004,47.006,46.96,57.873,81.707,70.494,94.013,96.525,116.51,118.211,110.827,128.03,156.018,146.027,171.51,179.559,172.864,187.39,198.861,201.496,244.682,243.584,243.032,240.1,269.624,293.261,290.599,283.006,321.348,327.5,344.511,339.177,335.127,343.575,335.149,348.473,346.897,316.914,309.608,283.621,273.878,292.794,273.811,299.897,272.635,289.416,262.426,284.508,255.992,242.908,251.064,249.691,232.233,238.392,211.925,196.046,172.061,157.371,157.332,147.084,135.384,102.425,96.538,89.015,74.937,48.08,54.007,47.006,30.283,33.726,27.003,22.003,19.373,11.631,13.001,11.001,10.001,6.001,3,0,4,3,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.327,0,11.52,9687.83,14.3,749.9,1,3.93,7.46,778.3,ON,54.873,68.731,56.424,59.352,1.857,4169.698,Long Term,MASIN,,,,,Normal Scan,
330,13/6/2020,18:35:29,28.2,100.2,33,6.95594E-08,1.85717E-05,,1,0,0,2,6.001,8.001,13.001,19.002,32.503,24.504,51.03,55.984,57.007,47.616,63.398,87.473,93.553,85.557,108.475,128.021,129.318,147.736,158.029,173.593,174.348,202.085,212.141,200.043,232.364,253.916,260.586,283.262,278.289,312.642,301.941,320.427,351.97,364.524,339.054,384.571,363.647,355.153,373.263,359.127,363.938,317.011,368.287,319.05,312.037,306.581,270.456,269.981,267.604,267.745,270.344,262.097,245.586,261.616,254.244,254.392,232.058,218.635,232.954,206.801,201.963,181.1,169.195,157.818,126.024,138.134,109.911,109.021,89.455,73.569,66.011,42.003,40.006,33.004,25.971,32.035,22.002,17.002,14.002,7.001,10.991,6.011,5.001,3,1,1,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.52,9687.59,14.3,749.9,1,3.93,7.46,779.6,ON,54.469,68.087,56.321,59.352,1.833,4312.36,Long Term,MASIN,,,,,Normal Scan,
