487,25/4/2020,17:27:07,23.9,100.6,32.4,6.80302e-008,1.83674e-005,,0.000,0.000,0.000,0.000,0.000,5.000,0.000,4.000,6.000,7.000,11.000,8.000,11.000,6.000,10.000,12.000,8.000,5.000,7.000,4.000,8.000,4.000,2.000,7.000,3.000,4.000,6.000,5.000,7.000,7.000,7.000,12.000,11.000,9.000,10.135,16.865,9.678,13.322,16.000,15.000,8.000,16.000,14.000,13.377,19.623,22.000,18.000,31.000,35.000,29.000,31.000,29.000,26.763,32.237,33.000,34.297,26.703,26.768,44.232,29.000,35.000,35.000,36.000,28.000,34.000,31.000,25.000,38.000,33.000,37.000,23.000,29.000,21.000,34.000,22.000,11.000,17.000,12.000,12.326,14.674,14.000,18.000,11.085,20.915,13.753,22.247,14.000,14.000,10.000,4.000,4.000,4.000,3.000,2.000,5.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.09,9631.63, 13.3,749.9,1.000,1.72,7.44,763.8,ON,96.209,115.027,86.132,109.411,2.250,1.919128e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
488,25/4/2020,17:32:37,23.9,100.5,32.2,6.80979e-008,1.83674e-005,,1.000,0.000,1.000,0.000,0.000,1.000,4.000,5.000,7.000,12.000,7.000,11.000,14.000,11.084,12.916,11.000,9.000,11.000,12.000,8.612,5.388,11.000,1.000,6.000,5.000,4.000,2.000,8.000,9.000,2.000,6.000,9.000,10.000,13.000,8.000,19.000,12.000,11.000,18.000,10.000,20.450,13.550,17.000,17.000,16.000,23.000,30.000,30.000,30.000,26.000,23.000,26.000,32.282,38.718,27.000,30.000,33.932,24.068,33.000,24.000,30.000,29.000,39.550,28.450,33.000,33.000,35.000,32.000,45.000,37.000,28.000,29.000,22.000,31.000,29.000,13.000,16.478,18.522,18.000,17.000,15.000,20.000,14.000,31.000,12.000,15.000,10.000,14.000,6.000,3.000,4.000,4.000,4.000,2.000,2.000,0.000,2.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9630.03, 13.3,749.9,1.000,1.72,7.44,763.7,ON,92.075,111.863,81.820,156.788,2.324,2.039106e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
489,25/4/2020,17:38:07,23.9,100.6,32.2,6.80302e-008,1.83674e-005,,0.000,0.000,0.000,1.000,2.000,1.000,1.000,9.000,10.000,10.000,16.000,13.000,21.000,13.000,14.000,16.000,16.000,7.000,6.000,8.000,8.000,6.000,4.000,6.000,8.000,8.000,8.000,8.000,10.000,5.000,8.000,7.000,11.000,7.000,13.000,12.000,12.000,9.000,14.000,19.000,22.914,20.086,19.000,18.377,19.623,27.000,31.000,21.000,24.000,33.000,30.000,21.000,22.000,45.961,29.039,23.000,36.000,33.000,32.384,29.616,27.290,26.710,39.000,41.583,31.417,34.000,28.000,32.345,23.655,32.000,23.000,28.000,30.000,36.000,19.000,28.000,20.000,16.000,21.000,24.000,19.000,15.000,18.000,16.000,18.000,13.000,18.000,7.000,3.000,10.000,5.000,5.000,1.000,1.000,1.000,0.000,1.091,1.909,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.09,9631.63, 13.3,749.9,1.000,1.72,7.44,763.8,ON,87.916,108.019,77.286,20.908,2.378,2.155741e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
490,25/4/2020,17:43:37,23.9,100.5,32.0,6.80979e-008,1.83674e-005,,0.000,1.000,0.000,0.000,1.000,3.000,4.000,1.000,7.000,14.000,13.000,19.000,15.000,11.000,8.000,10.000,16.000,11.000,8.000,8.000,5.000,6.000,8.000,2.000,2.000,4.000,8.941,5.059,7.000,13.000,8.000,6.000,9.711,10.289,11.706,14.294,20.000,15.000,9.000,24.000,19.000,19.000,24.000,14.000,27.000,24.000,28.000,24.000,31.000,36.000,29.000,31.000,29.000,18.482,36.518,32.000,30.000,32.305,37.695,42.000,31.844,38.156,27.550,26.450,34.000,32.813,33.187,33.000,30.182,35.818,26.000,40.000,29.000,18.000,24.000,20.000,16.000,19.000,21.000,10.000,17.853,14.147,17.000,16.000,22.000,17.000,11.000,3.000,11.000,9.000,9.000,2.953,4.047,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9630.03, 13.3,749.9,1.000,1.72,7.44,763.7,ON,87.976,109.063,79.212,20.169,2.327,2.135682e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
491,25/4/2020,17:49:07,23.9,100.5,32.0,6.80979e-008,1.83674e-005,,0.000,1.000,0.000,0.000,0.000,5.000,5.000,3.000,13.000,13.000,14.000,11.000,10.000,13.000,25.000,12.000,12.000,8.000,10.000,13.000,9.000,11.000,4.000,9.000,8.000,5.000,10.000,16.000,13.000,9.000,9.355,12.645,11.000,5.885,6.115,16.000,15.000,16.000,17.000,12.000,18.000,21.000,21.000,23.000,28.807,26.580,28.613,27.000,22.053,24.947,24.000,26.000,18.564,29.436,35.000,33.000,25.000,39.000,33.000,22.000,37.000,29.000,37.550,34.450,39.000,36.000,26.000,46.000,34.000,31.000,35.000,35.000,15.867,25.133,21.000,19.000,21.000,12.000,16.000,27.000,8.000,17.000,15.000,23.000,18.000,11.000,12.000,10.000,8.000,3.000,6.000,2.000,4.000,4.000,0.000,2.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9630.03, 13.3,749.9,1.000,1.72,7.44,763.7,ON,83.326,104.222,74.741,22.468,2.358,2.209354e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
492,25/4/2020,17:54:37,23.9,100.6,32.0,6.80302e-008,1.83674e-005,,1.000,0.000,0.000,1.000,1.000,0.000,8.809,5.191,10.000,12.000,23.000,21.000,18.000,19.000,23.000,30.000,23.000,20.000,17.000,13.000,9.000,24.000,13.488,13.512,5.000,4.000,15.000,12.000,20.000,6.000,11.000,11.000,15.000,12.307,13.693,8.596,18.404,20.000,19.000,21.000,21.000,17.000,24.000,18.000,19.000,29.868,32.132,40.000,34.000,38.000,26.401,32.599,42.000,29.000,34.478,32.522,29.000,36.000,32.000,36.000,22.000,42.546,22.454,34.000,32.000,30.220,39.780,34.000,30.000,31.000,37.000,24.000,24.000,21.000,23.384,22.616,19.000,22.000,15.000,19.000,19.000,20.000,14.000,13.000,4.000,14.000,12.000,8.000,7.000,7.000,5.000,2.000,0.000,4.000,1.000,2.000,2.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.09,9631.63, 13.3,749.9,1.000,1.72,7.44,763.8,ON,72.126,93.984,65.911,23.291,2.373,2.541040e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
493,25/4/2020,18:00:07,23.9,100.5,32.0,6.80979e-008,1.83674e-005,,0.000,0.000,0.000,1.000,1.000,2.000,1.000,6.000,9.000,7.000,18.000,8.000,22.000,18.169,36.831,22.000,25.000,18.000,23.000,19.000,15.000,13.874,8.126,14.000,7.000,6.631,10.369,17.000,17.000,7.000,16.000,10.000,14.000,13.885,20.115,16.000,14.000,16.000,24.000,26.000,24.450,24.550,15.000,21.901,18.099,33.000,29.000,25.000,30.000,30.000,25.000,31.000,32.282,41.718,48.002,29.998,27.000,26.000,44.000,29.000,40.000,36.000,30.000,34.000,30.918,39.082,27.000,39.000,26.000,24.495,24.505,32.000,31.000,27.000,22.075,22.925,18.000,21.000,18.000,14.000,14.000,17.000,21.000,18.993,12.007,14.000,7.884,10.116,8.000,11.848,6.152,9.000,2.000,2.000,2.000,1.000,2.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9630.03, 13.3,749.9,1.000,1.72,7.44,763.7,ON,73.491,97.829,68.842,22.468,2.363,2.544110e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
494,25/4/2020,18:05:37,23.9,100.6,32.0,6.80302e-008,1.83674e-005,,0.000,0.000,0.000,0.000,2.000,3.000,2.000,4.000,9.000,13.000,17.000,16.000,20.000,26.000,34.000,35.000,21.000,25.776,18.224,23.000,19.000,6.000,15.000,8.000,8.000,9.000,14.300,8.700,8.000,8.000,8.000,5.000,15.000,8.000,11.000,13.596,12.404,17.000,13.000,14.000,20.914,20.086,16.000,20.000,18.000,22.000,29.000,24.000,36.000,24.000,34.000,27.000,30.000,35.000,32.000,32.000,24.000,34.000,49.000,30.000,34.000,36.546,34.454,36.000,42.334,34.666,35.000,22.345,36.655,29.000,25.000,32.379,37.621,27.766,28.618,23.616,21.000,12.041,19.284,8.854,12.820,21.053,15.947,12.189,17.811,16.000,13.000,10.000,13.000,3.000,6.000,5.000,2.000,2.000,1.000,2.000,2.000,1.000,3.000,2.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.09,9631.63, 13.3,749.9,1.000,1.72,7.44,763.8,ON,75.663,98.496,67.866,22.468,2.434,2.518255e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
495,25/4/2020,18:11:07,23.9,100.5,31.9,6.80979e-008,1.83674e-005,,0.000,0.000,0.000,0.000,1.000,0.000,3.000,11.000,9.000,16.000,23.000,25.000,17.000,15.000,24.000,24.000,21.000,20.000,18.000,19.000,19.000,15.000,11.000,14.000,11.000,3.000,4.000,7.000,8.000,14.000,10.000,11.000,15.711,10.289,19.000,12.000,9.000,18.000,16.000,22.000,24.000,25.000,18.000,32.000,16.000,31.000,25.000,21.000,31.000,32.000,30.000,34.000,34.000,31.000,26.000,36.000,45.000,38.000,36.000,34.000,32.000,29.000,29.000,36.000,30.918,32.082,37.000,33.000,37.182,33.818,29.885,23.115,28.000,42.000,25.000,16.000,23.000,14.000,18.000,20.000,15.000,16.000,19.000,14.000,10.000,11.000,13.000,11.000,8.000,3.000,4.000,1.000,3.000,0.000,3.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9630.03, 13.3,749.9,1.000,1.72,7.44,763.7,ON,73.531,94.762,66.911,20.169,2.371,2.517432e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
496,25/4/2020,18:16:38,23.9,100.5,31.8,6.80979e-008,1.83674e-005,,0.000,0.000,0.000,0.000,1.000,1.000,2.000,0.000,5.000,12.000,9.000,19.000,22.000,22.000,16.000,32.000,18.000,19.000,18.000,26.000,18.000,12.000,12.000,16.237,14.763,17.000,12.000,13.000,14.000,13.000,10.000,10.000,9.000,22.000,10.000,15.000,27.000,19.000,21.000,23.000,19.000,20.000,24.000,23.000,22.404,24.596,32.000,27.000,33.000,42.000,39.917,44.083,37.282,36.718,32.000,42.000,37.000,34.305,47.621,39.074,35.000,35.000,36.000,42.000,35.000,43.000,27.000,23.000,27.000,35.000,36.885,31.805,37.310,38.000,26.000,22.000,25.000,15.000,15.000,16.000,22.000,17.000,12.000,14.000,18.000,14.000,16.000,7.000,9.000,4.000,7.000,5.000,4.000,3.000,0.000,1.000,2.000,1.000,0.000,3.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9630.03, 13.3,749.9,1.000,1.72,7.44,763.7,ON,78.220,99.055,71.123,23.291,2.310,2.667707e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
497,25/4/2020,18:22:07,23.9,100.6,31.9,6.80302e-008,1.83674e-005,,0.000,0.000,0.000,0.000,1.000,0.000,2.000,4.000,4.000,9.000,17.668,12.332,19.000,10.000,22.174,17.826,12.000,20.000,14.000,24.787,14.213,17.000,11.000,17.000,17.000,12.000,12.000,14.000,5.113,11.887,11.000,9.000,11.125,17.875,14.135,16.865,18.000,12.364,21.636,23.000,15.914,16.086,20.000,20.377,25.623,27.604,35.713,23.683,34.000,35.000,35.000,36.904,33.859,37.237,38.478,35.522,32.400,27.600,38.000,43.000,46.000,40.000,48.000,33.000,44.668,30.332,25.000,40.000,27.000,27.000,33.000,27.000,36.000,33.000,32.000,25.000,17.000,17.521,11.479,12.000,17.000,11.000,16.085,15.105,16.811,21.000,9.000,7.000,5.000,6.000,3.927,3.073,2.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.09,9631.63, 13.3,749.9,1.000,1.72,7.44,763.8,ON,79.963,98.465,72.132,22.468,2.270,2.478488e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
498,25/4/2020,18:27:37,23.9,100.5,32.0,6.80979e-008,1.83674e-005,,0.000,0.000,0.000,0.000,0.000,3.000,2.000,7.000,9.000,8.000,12.000,21.000,14.000,13.000,21.000,17.000,18.000,15.000,16.000,21.000,15.000,7.000,12.000,13.237,12.763,13.000,11.000,12.000,12.000,12.000,8.000,7.000,10.000,21.000,11.000,14.000,6.000,16.000,9.000,19.000,15.000,12.000,16.000,20.000,27.000,17.000,29.000,24.000,32.053,22.947,32.000,37.000,37.282,17.718,29.000,24.000,30.000,28.305,32.695,31.000,29.844,38.156,33.000,27.000,30.000,33.813,36.187,28.000,25.000,30.000,22.885,21.460,24.655,27.000,22.000,25.000,19.000,16.000,18.000,18.000,7.000,12.000,15.876,9.124,13.000,15.000,4.000,10.000,5.000,7.000,8.000,3.000,3.000,1.000,1.000,1.000,0.000,3.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,300,4,50,1,3.000,0.336,0.00,10.08,9630.03, 13.3,749.9,1.000,1.72,7.44,763.7,ON,76.237,98.112,69.288,20.169,2.360,2.215779e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
499,25/4/2020,18:33:07,23.9,100.5,32.0,6.80979e-008,1.83674e-005,,0.000,0.000,0.000,0.000,0.000,2.000,2.000,4.000,5.000,4.000,14.000,14.000,11.000,12.084,12.916,19.000,14.000,11.000,13.000,9.000,12.000,11.000,13.000,13.000,17.000,13.000,11.941,8.059,8.000,9.000,8.000,14.000,6.000,11.000,10.000,7.160,13.840,6.000,14.000,15.000,22.000,11.000,21.000,21.000,23.404,22.596,24.835,22.895,19.324,28.947,30.000,23.000,27.282,35.718,17.000,33.000,25.000,23.000,28.926,23.074,26.000,32.000,35.550,28.450,32.000,22.813,30.187,31.000,20.000,18.495,24.505,23.000,16.000,20.000,11.000,12.000,16.000,12.000,9.000,9.000,15.000,12.832,11.044,15.124,8.000,13.485,7.515,10.000,4.000,4.000,4.000,1.000,4.000,1.000,3.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9630.03, 13.3,749.9,1.000,1.72,7.44,763.7,ON,76.114,96.972,70.032,23.291,2.293,1.914111e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
500,25/4/2020,18:38:37,24.0,100.5,32.0,6.81270e-008,1.83722e-005,,0.000,1.000,0.000,0.000,0.000,0.000,3.000,4.000,10.000,4.000,5.000,5.000,8.000,15.000,6.000,11.000,13.000,9.000,9.000,7.000,9.000,5.000,9.000,7.000,10.000,4.000,4.000,12.000,7.000,7.000,3.000,5.000,7.000,8.000,5.000,7.000,11.000,5.000,11.000,19.000,17.000,8.000,14.000,14.000,11.000,11.000,10.000,15.000,15.000,19.000,25.000,6.000,16.000,27.000,22.748,13.252,19.000,20.000,15.684,16.316,12.000,20.000,20.000,25.937,19.063,17.000,20.000,11.000,11.000,18.000,21.000,15.164,13.836,10.000,14.000,14.000,5.000,7.000,8.000,3.000,7.000,6.000,14.000,11.000,10.000,10.000,4.000,8.000,6.000,5.000,1.000,1.000,2.000,2.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.337,0.00,10.08,9631.84, 13.3,749.9,1.000,1.72,7.44,762.6,ON,75.548,97.719,69.364,21.674,2.347,1.317467e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
501,25/4/2020,18:44:07,23.9,100.5,32.0,6.80979e-008,1.83674e-005,,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000,2.000,5.000,1.000,6.000,9.000,4.000,5.000,6.000,4.000,7.000,5.000,2.000,12.874,2.126,4.000,4.000,4.000,2.000,0.000,7.000,1.000,6.000,4.000,3.000,10.000,5.000,4.000,7.000,10.000,5.000,2.000,9.000,6.000,7.000,7.000,10.000,9.000,8.000,18.000,9.000,10.000,5.000,8.000,11.000,8.000,9.000,7.000,12.000,11.000,13.000,9.000,13.000,13.000,9.000,8.000,13.000,19.626,11.374,8.000,15.182,17.818,12.000,5.000,11.000,8.000,12.000,5.000,7.000,7.000,4.000,5.000,5.000,2.000,10.000,5.000,7.000,5.000,2.000,0.000,1.000,2.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9629.78, 13.3,749.9,1.000,1.72,7.44,763.7,ON,76.130,99.867,72.408,28.903,2.293,7.978300e+002,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
502,25/4/2020,18:49:37,24.0,100.5,31.9,6.81270e-008,1.83722e-005,,1.000,1.000,0.000,0.000,0.000,2.000,1.000,0.000,3.000,4.000,1.000,3.000,6.000,5.000,5.000,6.000,2.000,6.000,4.000,3.000,1.000,5.000,2.000,4.000,4.000,4.000,0.000,1.000,2.000,6.000,3.000,2.000,4.000,5.000,6.000,3.000,4.000,2.000,3.993,4.007,5.000,6.000,5.000,8.000,6.000,6.000,4.000,7.000,5.000,6.000,8.000,7.000,10.000,9.000,16.000,6.000,19.000,9.000,5.000,5.000,12.000,12.000,11.000,10.000,7.000,6.000,9.000,10.790,10.210,9.000,8.000,8.000,9.000,10.000,7.000,8.000,10.000,2.000,2.955,4.045,11.000,7.000,6.000,2.000,4.000,2.000,3.000,3.000,2.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9631.84, 13.3,749.9,1.000,1.72,7.44,763.8,ON,84.559,101.199,72.499,101.815,2.368,6.565397e+002,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
503,25/4/2020,18:55:07,24.0,100.5,31.8,6.81270e-008,1.83722e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,1.000,3.000,3.000,2.000,2.000,6.000,9.000,5.000,7.000,2.000,4.000,4.000,4.743,1.257,1.000,2.000,2.000,5.000,4.000,3.000,0.000,4.000,3.000,2.000,1.000,0.000,2.000,5.000,2.000,4.000,3.000,6.000,1.000,8.000,6.000,3.000,9.000,6.000,2.000,8.000,8.000,13.000,6.000,14.000,8.000,7.000,7.000,6.000,4.000,9.000,7.000,12.000,7.917,8.083,7.000,6.000,8.000,10.659,4.341,9.000,9.000,9.000,3.000,8.000,10.000,4.000,4.000,6.000,3.000,5.000,4.000,9.000,4.000,5.000,4.000,3.000,3.000,1.000,1.000,0.000,3.000,1.000,0.000,1.000,0.000,2.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9631.84, 13.3,749.9,1.000,1.72,7.44,763.8,ON,82.567,105.258,74.797,23.291,2.350,5.661781e+002,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
504,25/4/2020,19:00:37,24.0,100.5,31.7,6.81270e-008,1.83722e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,1.000,2.000,1.000,5.000,1.000,7.000,2.000,4.000,3.000,4.000,6.000,0.000,6.000,0.000,1.000,1.000,3.000,1.000,1.000,1.000,2.000,2.000,2.000,1.000,1.000,0.000,2.000,1.000,5.000,4.000,3.000,1.000,2.000,4.000,2.000,2.000,3.000,4.000,5.000,9.000,7.000,4.000,9.000,8.000,3.000,6.000,8.000,10.000,14.000,6.000,6.000,10.000,10.000,6.000,7.000,9.000,7.000,7.000,6.000,9.000,9.000,7.000,7.000,6.000,3.000,1.000,5.000,1.000,4.000,2.000,1.000,2.000,4.000,5.000,3.000,2.092,0.908,1.000,6.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.989,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.337,0.00,10.08,9631.84, 13.3,749.9,1.000,1.72,7.44,762.6,ON,88.219,101.964,74.634,22.468,2.303,4.485680e+002,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
505,25/4/2020,19:06:07,24.0,100.5,31.6,6.81270e-008,1.83722e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3.000,2.000,2.000,0.000,2.000,0.000,1.000,1.000,0.000,2.000,2.000,1.000,0.000,0.000,0.000,2.000,3.000,0.000,2.000,0.000,2.000,2.000,2.000,2.000,2.000,3.000,3.000,2.000,1.000,4.000,4.000,3.000,2.000,2.000,3.000,3.000,8.000,3.000,7.000,0.000,6.000,5.000,4.000,4.000,5.000,4.000,3.000,6.000,7.000,2.000,3.000,4.000,8.000,3.000,0.000,1.000,3.000,2.000,8.000,6.000,3.000,2.000,5.000,1.000,3.000,3.000,1.000,5.000,2.000,0.000,2.000,3.000,1.000,0.000,2.000,0.000,1.000,2.000,2.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9631.60, 13.3,749.9,1.000,1.72,7.44,763.8,ON,83.224,105.828,79.312,71.050,2.195,2.734537e+002,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
506,25/4/2020,19:11:37,24.0,100.5,31.6,6.81270e-008,1.83722e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,2.000,0.000,0.000,1.000,1.550,0.450,3.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,2.000,1.000,0.000,2.000,0.000,2.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,2.000,0.000,1.000,2.000,0.000,2.000,1.000,1.000,1.000,2.000,1.000,2.622,0.378,0.000,1.000,1.000,0.000,1.000,1.000,3.000,1.000,3.000,0.000,2.000,3.000,1.000,2.000,2.000,1.000,2.000,2.000,1.000,2.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9631.84, 13.3,749.9,1.000,1.72,7.44,763.8,ON,70.830,99.511,69.589,27.881,2.368,1.141494e+002,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
507,25/4/2020,19:17:07,24.0,100.5,31.5,6.81270e-008,1.83722e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.336,0.00,10.08,9631.84, 13.3,749.9,1.000,1.72,7.44,763.8,ON,136.386,262.466,194.305,135.773,2.136,4.930442e+000,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
508,25/4/2020,19:22:37,24.0,100.5,31.5,6.81270e-008,1.83722e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.337,0.00,10.08,9631.84, 13.3,749.9,1.000,1.72,7.44,762.6,ON,-1.#IO,-1.#IO,-1.#IO,0.000,-1.#IO,0.000000e+000,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
