217,29/7/2020,10:00:12,25.4,101.2,35.8,6.80610e-008,1.84389e-005,,0.000,1.000,1.000,6.001,5.001,2.000,6.001,14.001,21.002,20.820,28.186,19.002,24.003,27.003,33.004,32.004,37.102,41.358,57.169,58.395,66.008,78.012,80.188,80.836,91.014,94.693,119.344,129.176,127.505,155.684,167.139,181.245,194.435,222.053,242.659,263.805,240.147,248.754,244.531,242.250,206.285,183.683,166.532,164.048,149.540,132.354,122.256,85.777,63.714,85.406,77.147,73.779,71.620,61.400,62.691,57.495,67.122,71.728,60.009,59.008,69.010,73.487,76.535,59.542,61.770,61.713,56.009,55.687,48.327,48.006,37.005,29.004,44.258,34.752,40.928,41.084,28.004,28.004,24.002,15.002,19.002,13.001,8.001,8.001,5.001,7.865,5.137,3.000,5.001,0.000,1.000,2.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9666.88, 13.3,749.9,1.000,2.79,7.42,756.8,ON,48.810,62.741,52.167,47.829,1.775,1.583823e+003,,MASIN,,,,,Normal Scan,
218,29/7/2020,10:06:12,25.4,101.2,35.6,6.80610e-008,1.84389e-005,,0.000,0.000,1.000,1.000,1.000,3.000,7.001,8.001,15.002,16.002,14.002,18.002,27.003,31.004,38.005,30.563,35.445,43.006,53.619,59.395,71.337,73.684,89.015,86.013,110.110,104.925,120.023,124.020,141.846,148.095,178.617,173.892,189.565,218.235,239.758,247.991,252.234,274.573,249.523,284.550,245.483,213.959,240.476,184.037,159.031,162.031,111.136,113.900,82.719,79.404,74.916,59.008,62.227,53.419,53.377,59.008,74.292,51.726,67.010,70.010,82.013,65.485,61.534,63.009,47.007,59.200,55.816,40.005,55.008,58.888,47.127,46.006,47.006,37.005,48.007,45.006,41.006,29.004,32.004,24.003,15.002,18.002,13.002,6.001,5.001,10.001,3.000,4.000,3.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,2.000,2.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9666.63, 13.3,749.9,1.000,2.79,7.42,756.8,ON,50.028,64.115,53.323,51.397,1.765,1.646882e+003,,MASIN,,,,,Normal Scan,
219,29/7/2020,10:12:12,25.4,101.2,35.5,6.80610e-008,1.84389e-005,,0.000,2.000,1.000,2.000,3.000,3.000,9.001,13.381,11.621,10.001,15.002,15.002,24.004,32.004,41.005,30.004,38.005,44.005,65.622,52.395,69.010,86.014,84.188,105.841,106.202,148.845,140.030,159.082,190.989,203.633,199.926,215.903,244.590,282.263,286.646,343.173,289.832,348.915,342.075,322.422,287.600,283.340,285.219,278.962,218.074,174.358,169.492,138.907,108.019,109.114,84.918,70.493,62.135,67.215,59.192,50.007,62.010,48.325,53.690,50.007,53.007,50.483,45.530,60.542,50.473,68.011,48.217,54.135,37.666,53.008,50.007,39.736,37.274,36.004,44.006,37.004,38.868,34.142,28.003,20.318,19.686,17.002,15.258,10.745,8.001,4.000,7.001,7.001,1.000,3.000,0.000,1.000,2.001,2.000,3.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9666.63, 13.3,749.9,1.000,2.79,7.42,756.8,ON,49.639,61.524,52.175,47.829,1.702,1.923736e+003,,MASIN,,,,,Normal Scan,
220,29/7/2020,10:18:12,25.5,101.2,35.4,6.80900e-008,1.84436e-005,,0.000,2.000,10.001,8.001,13.001,12.001,26.003,30.003,21.212,39.795,43.362,46.650,52.007,60.007,44.005,59.008,57.091,65.925,67.595,61.423,87.013,78.650,73.498,86.085,98.819,108.017,102.871,115.165,134.762,153.297,163.405,200.340,188.605,183.656,203.701,242.549,228.354,244.748,241.336,221.155,208.309,210.934,224.557,160.055,193.588,144.970,129.478,116.922,89.544,96.617,88.014,74.010,64.009,75.672,70.352,81.028,74.125,64.880,75.145,64.866,66.144,61.215,70.681,80.409,61.616,80.068,68.953,37.005,45.446,50.567,58.008,47.008,41.147,48.590,42.639,38.728,41.925,29.004,17.002,16.002,17.002,18.002,13.002,10.001,12.001,6.001,0.000,1.000,2.000,1.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.12,9668.44, 13.3,749.9,1.000,2.79,7.43,758.1,ON,48.014,61.032,49.600,47.829,1.853,1.762016e+003,,MASIN,,,,,Normal Scan,
221,29/7/2020,10:24:12,25.5,101.2,35.3,6.80900e-008,1.84436e-005,,0.000,0.000,3.000,8.001,7.001,15.002,10.001,33.333,23.674,17.002,32.004,29.003,34.646,45.365,31.004,38.925,49.079,55.013,45.005,47.006,68.411,78.610,86.096,96.049,97.901,117.077,113.962,140.028,143.687,164.373,167.035,178.038,196.057,216.038,194.415,205.973,210.446,220.199,230.420,246.922,210.991,208.494,194.310,168.323,153.281,136.774,107.019,108.835,87.202,79.787,64.234,66.010,73.012,47.006,72.011,58.008,69.091,58.388,58.547,61.009,53.045,62.971,66.010,54.361,48.654,66.028,68.991,59.010,59.818,52.643,54.563,55.592,49.423,48.007,44.335,38.689,38.993,33.004,33.004,23.003,17.002,18.002,8.168,10.834,8.001,8.001,13.001,5.001,9.001,1.000,3.000,0.000,1.000,4.000,3.000,1.000,1.000,1.000,2.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9668.68, 13.3,749.9,1.000,2.79,7.42,756.9,ON,48.440,64.172,51.676,55.232,1.857,1.644906e+003,,MASIN,,,,,Normal Scan,
222,29/7/2020,10:30:12,25.5,101.2,35.1,6.80900e-008,1.84436e-005,,0.000,1.000,0.000,1.000,4.000,10.001,9.001,16.002,24.003,13.001,23.003,25.618,24.387,16.002,22.003,43.005,37.998,49.015,59.007,52.459,73.560,78.012,91.096,109.051,109.904,125.552,143.498,133.923,159.795,179.637,227.090,195.893,241.254,252.579,243.260,294.472,259.855,279.685,263.626,273.849,257.328,258.965,239.670,225.931,195.014,187.710,147.575,134.025,125.021,115.019,93.014,104.017,99.418,85.830,79.930,89.846,80.045,80.012,83.101,64.922,72.010,81.590,68.434,58.008,68.010,65.011,53.007,54.181,49.833,51.007,50.124,52.890,58.008,48.007,45.006,48.018,39.736,36.264,27.342,27.664,20.003,11.120,11.883,14.002,6.001,5.001,7.001,8.001,0.000,2.000,1.000,2.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9668.44, 13.3,749.9,1.000,2.79,7.42,756.9,ON,50.197,64.011,53.543,47.829,1.758,1.870105e+003,,MASIN,,,,,Normal Scan,
223,29/7/2020,10:36:12,25.5,101.2,35.0,6.80900e-008,1.84436e-005,,0.000,0.000,0.000,5.001,3.000,2.000,5.001,8.001,9.001,20.002,16.002,16.002,23.003,25.870,25.136,38.005,47.006,48.006,61.505,48.509,50.007,72.744,77.277,75.127,107.849,99.595,112.491,152.926,165.796,142.758,190.251,173.740,199.425,180.372,198.732,187.652,219.990,227.661,197.406,216.971,227.935,198.042,188.928,155.100,142.070,132.480,116.564,110.832,109.352,79.866,88.014,72.011,74.817,97.210,74.013,68.010,77.173,76.850,68.010,69.011,66.010,78.299,70.460,47.268,66.363,49.673,48.071,59.100,52.833,51.730,44.283,44.006,45.226,40.173,42.946,44.678,27.003,34.005,31.004,31.214,19.791,20.002,13.002,18.002,11.001,10.001,4.000,3.000,6.001,6.001,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9668.44, 13.3,749.9,1.000,2.79,7.42,756.9,ON,50.092,66.136,54.306,51.397,1.804,1.571530e+003,,MASIN,,,,,Normal Scan,
224,29/7/2020,10:42:12,25.5,101.2,34.8,6.80900e-008,1.84436e-005,,0.000,1.000,0.000,2.000,5.001,6.001,13.001,13.001,12.001,19.002,24.003,24.003,21.823,36.051,31.635,45.507,39.998,42.012,50.006,46.458,50.554,83.014,89.052,97.089,99.848,127.601,134.342,134.177,156.690,171.766,172.834,179.998,158.880,195.042,205.732,248.675,216.676,247.983,281.243,245.242,236.840,215.542,209.541,202.103,218.977,173.019,164.034,134.114,144.173,121.878,145.026,138.028,131.428,91.609,101.014,85.981,97.050,79.011,92.015,94.016,70.011,82.015,64.746,84.627,66.657,64.010,68.009,63.008,47.411,35.600,53.125,52.472,43.422,33.004,41.006,49.007,41.006,49.006,30.004,20.002,26.003,18.002,14.001,15.002,10.001,7.001,6.001,2.000,2.000,2.000,2.000,2.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9668.44, 13.3,749.9,1.000,2.79,7.42,756.9,ON,52.083,66.360,55.040,53.280,1.791,1.787752e+003,,MASIN,,,,,Normal Scan,
225,29/7/2020,10:48:12,25.5,101.2,34.7,6.80900e-008,1.84436e-005,,1.000,0.000,2.000,3.000,4.000,10.001,18.002,13.001,14.002,16.002,20.003,35.717,42.292,47.006,33.004,39.005,48.091,56.924,65.595,64.963,79.472,84.831,107.198,133.024,125.082,159.969,188.820,191.263,215.047,245.473,236.762,259.948,245.551,243.499,257.652,274.569,248.063,250.041,225.079,244.433,260.780,211.980,189.025,178.055,162.065,134.490,124.508,113.020,102.217,90.813,89.016,99.604,91.881,94.561,79.012,87.013,71.010,73.518,80.772,62.744,58.070,59.607,67.128,68.231,51.007,58.008,51.007,65.010,56.007,66.767,45.249,54.621,50.392,58.009,65.725,39.289,41.774,26.234,34.004,17.002,21.002,23.003,15.002,13.001,7.001,4.000,8.001,0.000,6.001,0.000,6.001,3.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.12,9668.44, 13.3,749.9,1.000,2.79,7.43,758.1,ON,46.729,61.722,50.934,41.418,1.785,1.933389e+003,,MASIN,,,,,Normal Scan,
226,29/7/2020,10:54:12,25.5,101.2,34.6,6.80900e-008,1.84436e-005,,1.000,3.000,3.000,7.001,10.001,10.001,17.002,32.004,31.004,43.007,59.008,61.008,52.827,66.188,87.013,92.475,99.555,118.023,132.521,124.431,147.524,151.360,122.330,177.343,147.629,188.093,175.731,186.239,174.800,193.775,202.247,224.902,246.634,222.034,229.104,224.299,254.231,216.592,265.074,281.250,243.284,226.889,243.547,186.237,201.135,148.942,146.118,140.028,136.314,105.392,110.380,110.529,136.491,118.243,130.940,118.851,112.051,85.935,86.094,82.960,69.064,75.588,73.434,62.363,65.657,70.029,54.989,49.008,46.006,51.007,51.007,52.007,59.008,43.006,43.006,45.018,31.992,33.521,31.488,35.005,21.003,16.002,21.002,12.001,8.001,9.001,7.001,1.000,3.000,6.001,1.000,4.000,5.001,3.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9668.68, 13.3,749.9,1.000,2.79,7.42,756.9,ON,44.624,58.665,47.566,42.935,1.839,2.249668e+003,,MASIN,,,,,Normal Scan,
227,29/7/2020,11:00:12,25.5,101.2,34.6,6.80900e-008,1.84436e-005,,1.000,1.000,1.566,2.434,2.000,10.001,10.001,19.002,19.111,30.894,31.004,42.005,35.004,30.004,34.004,43.005,52.006,47.347,58.162,73.966,87.762,64.808,81.052,110.208,104.733,137.609,135.038,173.180,172.355,168.426,187.949,204.751,196.386,255.287,284.517,249.061,282.530,273.531,289.765,319.497,277.559,248.922,264.622,241.083,197.994,181.637,165.401,161.026,180.372,138.770,162.195,147.518,131.490,147.027,131.164,137.854,99.132,101.937,95.104,94.875,75.084,73.992,64.748,74.272,77.247,75.813,59.973,59.182,44.831,49.006,44.123,45.888,55.009,70.397,45.619,46.007,34.004,34.005,35.005,24.214,20.791,18.002,9.001,17.002,11.001,8.001,9.001,2.000,5.001,4.000,3.000,1.000,1.000,3.000,1.000,1.000,1.000,1.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9668.44, 13.3,749.9,1.000,2.79,7.42,756.9,ON,51.512,65.010,54.087,55.232,1.784,2.042740e+003,,MASIN,,,,,Normal Scan,
228,29/7/2020,11:06:12,25.5,101.2,34.6,6.80900e-008,1.84436e-005,,0.000,2.000,6.001,20.953,19.051,23.384,42.624,57.007,69.010,73.765,102.519,102.757,125.020,128.021,119.020,109.938,116.092,110.367,134.182,131.523,146.429,142.088,160.566,159.030,140.975,180.148,165.980,163.928,184.801,193.516,216.513,221.752,245.434,240.240,247.946,251.622,273.012,274.604,266.515,280.940,275.451,259.526,254.177,216.963,183.596,191.033,189.319,188.940,157.841,161.597,160.036,160.032,144.836,149.836,158.422,139.994,113.051,87.014,96.104,94.927,82.012,59.009,70.010,75.363,75.659,65.009,57.049,66.969,46.006,53.452,49.562,45.589,49.424,51.008,43.334,46.678,45.006,32.521,39.166,26.325,33.004,18.121,16.883,17.290,6.712,8.791,7.211,3.001,4.000,1.000,2.000,2.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,300,6,50,1,3.000,0.343,0.00,10.12,9668.44, 13.3,749.9,1.000,2.79,7.42,756.9,ON,43.719,56.476,45.329,49.581,1.878,2.587404e+003,,MASIN,,,,,Normal Scan,
229,29/7/2020,11:12:12,25.6,101.2,34.6,6.81189e-008,1.84484e-005,,2.000,1.000,3.000,6.001,4.000,10.001,11.001,21.002,30.108,27.590,27.501,39.816,35.005,41.005,49.662,53.350,58.008,60.239,63.777,67.009,82.012,82.615,94.413,105.017,107.626,106.410,130.408,157.382,178.300,168.034,190.170,234.857,227.622,271.928,253.218,278.457,260.222,292.493,302.639,319.813,306.936,263.242,238.806,229.828,210.056,183.780,182.037,178.647,167.303,161.835,174.995,153.053,137.764,122.625,125.024,131.793,113.257,118.284,77.750,72.270,80.752,75.011,69.011,77.011,64.949,63.072,55.007,59.018,69.003,57.008,43.005,54.444,52.572,58.121,65.095,47.809,33.004,30.404,33.604,25.003,23.038,25.968,15.002,10.001,9.001,6.717,6.284,5.001,4.000,1.000,2.000,1.000,3.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9670.24, 13.3,749.9,1.000,2.79,7.42,756.9,ON,51.190,64.071,53.336,55.232,1.788,2.099974e+003,,MASIN,,,,,Normal Scan,
230,29/7/2020,11:18:12,25.6,101.2,34.6,6.81189e-008,1.84484e-005,,1.000,1.000,2.000,2.000,6.192,9.809,11.001,13.001,19.002,24.003,21.002,27.003,37.744,39.266,33.004,40.005,55.007,50.007,55.008,90.014,68.010,89.824,91.206,120.996,110.043,115.018,124.716,149.070,182.799,183.506,204.332,216.769,199.566,241.241,220.879,254.485,261.268,277.957,292.090,302.252,285.748,251.715,233.312,202.809,214.330,200.769,184.541,137.633,158.363,155.775,149.166,142.538,139.896,164.245,126.618,114.021,96.898,89.132,89.905,90.124,69.010,69.110,70.911,74.354,80.670,57.851,67.037,57.137,55.251,61.333,42.406,49.912,70.140,54.008,53.006,33.004,39.245,49.767,23.002,33.109,20.898,23.002,21.080,10.924,12.001,7.001,5.001,2.000,6.001,6.001,3.000,3.000,1.000,3.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9670.24, 13.3,749.9,1.000,2.79,7.42,756.9,ON,51.623,65.825,54.413,55.232,1.796,2.014015e+003,,MASIN,,,,,Normal Scan,
231,29/7/2020,11:24:12,25.6,101.2,34.6,6.81189e-008,1.84484e-005,,2.000,3.000,1.000,4.000,5.001,6.001,10.001,19.279,22.726,20.002,27.191,38.816,31.004,35.004,40.005,49.368,52.535,54.118,51.006,61.009,57.159,81.464,80.315,93.108,113.017,126.780,121.957,152.333,146.021,162.003,160.322,172.756,224.071,191.051,210.551,231.555,211.128,217.973,246.077,231.766,225.611,200.008,221.552,199.305,196.299,188.532,184.288,181.049,209.989,221.159,240.654,244.087,248.602,242.868,210.852,211.313,164.501,154.509,110.801,105.987,91.260,102.017,85.567,77.630,73.780,76.917,60.165,59.009,65.251,53.764,68.976,58.043,55.008,51.007,54.008,48.007,37.004,47.006,32.004,18.108,21.968,20.931,22.003,14.001,10.001,9.001,4.000,6.001,5.001,3.000,3.000,2.000,1.000,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9670.24, 13.3,749.9,1.000,2.79,7.42,756.9,ON,55.363,69.277,57.472,42.935,1.818,2.047155e+003,,MASIN,,,,,Normal Scan,
232,29/7/2020,11:30:12,25.6,101.2,34.6,6.81189e-008,1.84484e-005,,0.000,2.000,1.000,2.000,7.001,18.002,17.002,31.003,21.002,40.004,38.005,45.005,54.007,44.006,53.570,51.444,57.008,52.007,66.010,62.009,76.011,88.529,76.316,97.980,99.230,111.017,126.634,127.726,160.136,148.495,176.199,172.982,199.888,187.002,198.667,197.506,208.129,196.071,183.915,191.754,225.110,198.307,205.820,199.058,162.540,188.842,200.691,178.042,232.174,242.923,209.946,253.367,257.392,270.928,224.597,201.941,176.606,158.466,137.288,99.031,96.094,89.287,83.954,72.012,74.011,58.008,56.842,65.175,69.009,55.539,42.474,60.414,56.604,39.005,53.008,33.004,32.597,28.785,30.630,34.084,20.922,24.003,22.003,8.001,9.394,4.304,6.304,5.001,5.001,1.000,2.000,2.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,300,6,50,1,3.000,0.344,0.00,10.12,9670.24, 13.3,749.9,1.000,2.79,7.42,755.7,ON,54.773,67.838,55.698,42.935,1.852,2.046179e+003,,MASIN,,,,,Normal Scan,
233,29/7/2020,11:36:12,25.6,101.2,34.6,6.81189e-008,1.84484e-005,,0.000,0.000,1.000,3.000,3.000,4.000,8.001,15.002,14.001,31.003,28.003,29.543,42.204,41.266,40.005,54.007,43.005,65.008,67.010,61.341,66.675,71.614,95.411,112.020,100.819,130.601,127.644,145.764,155.789,175.539,167.290,192.733,208.087,187.075,211.529,256.524,209.170,218.696,230.334,230.774,221.889,230.495,239.063,206.553,231.817,195.782,203.162,206.149,239.669,260.941,240.829,219.576,240.487,224.474,214.242,200.341,144.257,145.506,135.026,133.026,94.015,94.116,85.465,95.636,72.840,70.010,52.878,79.141,68.010,57.007,58.008,56.008,43.006,57.564,50.451,60.009,35.624,37.385,33.004,31.004,31.039,18.966,21.002,10.001,14.001,8.001,10.001,4.000,4.000,4.000,1.000,4.000,3.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9670.00, 13.3,749.9,1.000,2.79,7.42,756.9,ON,55.722,69.391,57.620,47.829,1.810,2.108301e+003,,MASIN,,,,,Normal Scan,
234,29/7/2020,11:42:12,25.6,101.2,34.6,6.81189e-008,1.84484e-005,,1.000,1.000,1.000,2.000,5.001,5.001,8.001,10.001,17.002,15.002,18.190,30.815,29.003,40.786,46.226,35.366,56.646,56.007,45.006,67.010,69.085,86.936,83.014,94.016,113.021,128.022,116.712,157.815,180.567,187.005,189.332,202.767,227.570,207.903,225.205,231.517,283.117,237.149,270.001,252.909,264.887,272.884,248.280,216.347,215.830,206.271,244.174,215.539,238.393,262.817,288.038,298.434,282.297,252.870,246.064,207.822,206.164,158.414,139.767,149.029,135.024,101.017,115.020,106.188,98.724,79.667,82.223,99.285,79.489,74.090,78.312,65.582,66.575,73.011,61.008,47.891,52.121,36.004,40.006,29.109,32.900,16.002,17.002,16.206,6.796,3.000,7.001,12.001,2.000,1.000,2.000,2.000,1.000,0.000,2.000,0.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9670.24, 13.3,749.9,1.000,2.79,7.42,756.9,ON,57.683,71.288,59.812,49.581,1.789,2.282124e+003,,MASIN,,,,,Normal Scan,
235,29/7/2020,11:48:12,25.7,101.2,34.7,6.81479e-008,1.84531e-005,,0.000,0.000,4.000,0.000,2.000,0.000,5.001,10.001,14.002,23.002,22.478,36.995,46.542,31.004,42.006,62.008,49.007,61.008,66.009,81.011,93.965,92.538,75.309,110.246,105.334,114.933,126.333,153.224,154.294,154.031,178.995,191.693,186.759,217.724,245.388,233.285,245.368,230.742,247.530,220.725,235.475,242.068,192.954,213.598,232.566,194.078,169.444,199.543,227.515,257.556,247.341,270.218,253.679,201.071,245.792,246.897,197.485,157.033,166.735,125.445,132.817,117.108,90.382,102.641,91.024,84.694,84.034,69.310,74.012,76.012,82.015,65.009,64.660,52.356,64.138,48.877,48.504,50.509,41.006,36.005,29.004,25.003,22.991,12.013,8.001,4.643,9.359,8.001,4.000,3.000,5.001,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9672.05, 13.3,749.9,1.000,2.79,7.42,757.0,ON,56.667,71.141,59.062,46.138,1.818,2.196031e+003,,MASIN,,,,,Normal Scan,
236,29/7/2020,11:54:12,25.7,101.2,34.8,6.81479e-008,1.84531e-005,,0.000,0.000,1.000,2.000,4.159,10.146,14.698,10.001,22.003,28.003,23.003,30.003,39.321,29.688,34.005,39.005,47.006,60.008,54.008,75.010,71.961,89.535,93.312,104.245,121.679,133.598,171.806,130.023,172.371,156.696,201.044,204.047,221.692,228.910,230.198,240.749,263.455,254.431,242.804,258.920,223.468,251.983,237.671,203.977,202.555,185.116,187.404,183.541,201.237,227.339,224.411,264.501,227.805,251.273,192.303,214.719,202.606,166.481,128.894,154.032,133.027,110.019,107.126,84.908,120.547,101.494,70.413,88.611,66.092,62.929,56.009,65.009,66.011,66.010,61.072,61.944,38.004,57.577,58.440,29.003,34.875,30.062,16.073,10.001,15.002,10.001,9.001,4.000,6.001,4.000,2.000,4.000,1.000,2.000,3.000,3.000,0.000,2.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9672.05, 13.3,749.9,1.000,2.79,7.42,757.0,ON,55.539,71.411,58.819,49.581,1.832,2.224720e+003,,MASIN,,,,,Normal Scan,
237,29/7/2020,12:00:12,25.7,101.2,34.8,6.81479e-008,1.84531e-005,,0.000,1.000,4.000,4.000,15.002,16.002,30.331,33.902,28.777,65.009,61.245,75.773,70.009,66.009,68.574,60.445,65.010,89.135,99.892,89.228,77.749,86.062,111.788,134.254,115.338,143.710,140.026,150.605,157.460,166.030,186.956,182.123,215.050,223.547,189.498,253.756,210.257,211.805,244.706,241.144,200.796,196.007,211.009,199.046,208.161,199.028,209.455,247.369,228.255,257.488,248.254,255.588,238.941,237.872,233.450,234.558,209.765,170.632,180.037,156.590,134.377,97.928,118.932,95.280,91.016,88.356,85.675,90.014,83.014,70.418,77.605,62.009,62.009,58.428,59.589,58.009,50.007,40.006,49.125,33.886,24.938,23.067,19.002,15.002,15.002,3.000,10.001,5.001,7.001,4.000,2.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9672.05, 13.3,749.9,1.000,2.79,7.42,757.0,ON,53.202,67.441,54.538,47.829,1.904,2.403352e+003,,MASIN,,,,,Normal Scan,
238,29/7/2020,12:06:12,25.7,101.2,34.8,6.81479e-008,1.84531e-005,,0.000,0.000,0.000,0.000,6.001,4.000,8.001,11.001,16.002,18.002,16.002,19.002,39.005,29.004,33.005,39.005,44.791,55.223,45.007,49.007,75.013,54.006,82.012,107.853,106.181,119.249,131.794,148.765,143.293,167.835,174.240,180.640,178.752,189.219,238.567,202.366,206.580,190.262,227.418,210.279,202.384,179.039,192.580,161.499,181.151,206.936,191.040,189.442,235.661,225.057,186.092,229.618,245.442,224.063,214.050,200.743,215.047,177.485,137.595,127.887,144.472,107.929,100.105,86.015,88.013,78.011,75.712,73.153,58.166,75.420,76.044,56.567,66.010,59.009,71.076,56.703,45.248,53.576,53.438,46.006,35.005,32.933,25.062,20.014,18.002,9.001,11.056,7.946,5.251,1.750,4.000,1.000,0.000,4.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.12,9672.05, 13.3,749.9,1.000,2.79,7.42,757.0,ON,57.867,74.011,60.973,46.138,1.838,2.025613e+003,,MASIN,,,,,Normal Scan,
239,29/7/2020,12:12:12,25.8,101.2,34.7,6.81768e-008,1.84579e-005,,0.000,0.000,1.000,5.001,3.000,13.002,21.002,25.003,37.004,36.666,31.341,37.490,32.518,51.006,51.007,47.005,49.006,47.006,49.006,47.186,67.829,79.011,70.010,81.012,92.609,96.906,131.471,136.093,140.777,128.982,178.916,154.439,182.467,199.384,203.478,195.492,196.385,175.450,185.000,174.202,180.350,189.201,176.437,155.631,166.944,173.026,172.485,190.195,199.706,207.212,219.648,172.061,230.794,238.385,227.634,184.282,167.746,153.506,137.571,159.897,103.097,103.529,93.015,82.013,89.014,75.545,75.045,65.153,67.253,65.055,46.007,50.179,64.835,55.008,60.008,53.007,39.005,43.200,43.843,34.972,22.862,29.144,31.924,16.081,13.001,13.001,6.001,5.001,5.001,5.001,4.000,1.000,4.000,4.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.12,9673.86, 13.3,749.9,1.000,2.79,7.43,758.3,ON,55.933,71.481,57.930,46.138,1.894,1.962886e+003,,MASIN,,,,,Normal Scan,
